Parish,Tract,Week (Thur-Wed),Date for start of week,Date for end of week,Weekly Test Count,Weekly Negative Test Count,Weekly Positive Test Count,Weekly Case Count
Jefferson Davis,22053000300,22,7/23/20,7/29/20,134,131,3,2
Jefferson Davis,22053000300,23,7/30/20,8/5/20,135,125,10,8
Jefferson Davis,22053000300,24,8/6/20,8/12/20,144,135,9,8
Jefferson Davis,22053000300,25,8/13/20,8/19/20,142,132,10,9
Jefferson Davis,22053000300,26,8/20/20,8/26/20,112,111,1,1
Jefferson Davis,22053000300,27,8/27/20,9/2/20,95,94,1,0
Jefferson Davis,22053000300,28,9/3/20,9/9/20,102,95,7,5
Jefferson Davis,22053000300,29,9/10/20,9/16/20,116,104,12,12
Jefferson Davis,22053000300,30,9/17/20,9/23/20,121,115,6,5
Jefferson Davis,22053000300,31,9/24/20,9/30/20,115,106,8,6
Jefferson Davis,22053000400,1,2/27/20,3/4/20,0,0,0,0
Jefferson Davis,22053000400,2,3/5/20,3/11/20,0,0,0,0
Jefferson Davis,22053000400,3,3/12/20,3/18/20,3,3,0,0
Jefferson Davis,22053000400,4,3/19/20,3/25/20,60,60,0,0
Jefferson Davis,22053000400,5,3/26/20,4/1/20,31,21,10,2
Jefferson Davis,22053000400,6,4/2/20,4/8/20,67,60,7,2
Jefferson Davis,22053000400,7,4/9/20,4/15/20,24,22,2,2
Jefferson Davis,22053000400,8,4/16/20,4/22/20,28,28,0,0
Jefferson Davis,22053000400,9,4/23/20,4/29/20,15,13,2,1
Jefferson Davis,22053000400,10,4/30/20,5/6/20,43,39,4,0
Jefferson Davis,22053000400,11,5/7/20,5/13/20,56,55,1,1
Jefferson Davis,22053000400,12,5/14/20,5/20/20,50,49,1,1
Jefferson Davis,22053000400,13,5/21/20,5/27/20,26,26,0,0
Jefferson Davis,22053000400,14,5/28/20,6/3/20,120,114,6,4
Jefferson Davis,22053000400,15,6/4/20,6/10/20,111,104,7,6
Jefferson Davis,22053000400,16,6/11/20,6/17/20,143,131,12,11
Jefferson Davis,22053000400,17,6/18/20,6/24/20,199,180,19,13
Jefferson Davis,22053000400,18,6/25/20,7/1/20,164,145,19,17
Jefferson Davis,22053000400,19,7/2/20,7/8/20,138,121,17,13
Jefferson Davis,22053000400,20,7/9/20,7/15/20,170,150,20,17
Jefferson Davis,22053000400,21,7/16/20,7/22/20,148,131,17,10
Jefferson Davis,22053000400,22,7/23/20,7/29/20,134,127,6,3
Jefferson Davis,22053000400,23,7/30/20,8/5/20,93,81,12,10
Jefferson Davis,22053000400,24,8/6/20,8/12/20,126,114,12,10
Jefferson Davis,22053000400,25,8/13/20,8/19/20,107,99,8,5
Jefferson Davis,22053000400,26,8/20/20,8/26/20,84,77,7,6
Jefferson Davis,22053000400,27,8/27/20,9/2/20,50,50,0,0
Jefferson Davis,22053000400,28,9/3/20,9/9/20,73,72,1,1
Jefferson Davis,22053000400,29,9/10/20,9/16/20,67,64,3,2
Jefferson Davis,22053000400,30,9/17/20,9/23/20,67,67,0,0
Jefferson Davis,22053000400,31,9/24/20,9/30/20,75,74,1,1
Jefferson Davis,22053000500,1,2/27/20,3/4/20,0,0,0,0
Jefferson Davis,22053000500,2,3/5/20,3/11/20,1,1,0,0
Jefferson Davis,22053000500,3,3/12/20,3/18/20,14,14,0,0
Jefferson Davis,22053000500,4,3/19/20,3/25/20,42,42,0,0
Jefferson Davis,22053000500,5,3/26/20,4/1/20,70,66,4,2
Jefferson Davis,22053000500,6,4/2/20,4/8/20,53,42,11,4
Jefferson Davis,22053000500,7,4/9/20,4/15/20,26,22,4,1
Jefferson Davis,22053000500,8,4/16/20,4/22/20,18,16,2,0
Jefferson Davis,22053000500,9,4/23/20,4/29/20,22,20,2,0
Jefferson Davis,22053000500,10,4/30/20,5/6/20,36,34,2,0
Jefferson Davis,22053000500,11,5/7/20,5/13/20,161,160,1,0
Jefferson Davis,22053000500,12,5/14/20,5/20/20,43,43,0,0
Jefferson Davis,22053000500,13,5/21/20,5/27/20,29,28,1,1
